Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank,Academic Program Short Name
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,25353,56763,B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),44084,46456,B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,8361,8729,B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,17831,21896,B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),22878,22878,B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,8476,11297,B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),6782,6782,B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4263,5666,B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Aviation Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,44796,67961,B.Tech in Aviation Engineering 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Aviation Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,10481,11317,B.Tech in Aviation Engineering 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Aviation Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,22004,29617,B.Tech in Aviation Engineering 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Aviation Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,10569,14030,B.Tech in Aviation Engineering 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Aviation Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2642,7127,B.Tech in Aviation Engineering 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,70507,89062,B.Tech in Civil Engineering (Rail Engineering) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),78873,82576,B.Tech in Civil Engineering (Rail Engineering) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,13028,13380,B.Tech in Civil Engineering (Rail Engineering) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),12786,12786,B.Tech in Civil Engineering (Rail Engineering) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,31115,35094,B.Tech in Civil Engineering (Rail Engineering) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),29966,33940,B.Tech in Civil Engineering (Rail Engineering) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,12547,15093,B.Tech in Civil Engineering (Rail Engineering) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),14059,14059,B.Tech in Civil Engineering (Rail Engineering) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5200,6620,B.Tech in Civil Engineering (Rail Engineering) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),5893,5893,B.Tech in Civil Engineering (Rail Engineering) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electrical Engineering ( Rail Engineering) (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,64710,76385,B.Tech in Electrical Engineering ( Rail Engineering) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electrical Engineering ( Rail Engineering) (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,11166,12063,B.Tech in Electrical Engineering ( Rail Engineering) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electrical Engineering ( Rail Engineering) (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,23903,27692,B.Tech in Electrical Engineering ( Rail Engineering) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electrical Engineering ( Rail Engineering) (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,12376,14370,B.Tech in Electrical Engineering ( Rail Engineering) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electrical Engineering ( Rail Engineering) (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4991,7032,B.Tech in Electrical Engineering ( Rail Engineering) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,42311,65943,B.Tech in Electronics & Communication Engineering (Rail Engineering) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),57741,62649,B.Tech in Electronics & Communication Engineering (Rail Engineering) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,9424,10407,B.Tech in Electronics & Communication Engineering (Rail Engineering) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),9577,9577,B.Tech in Electronics & Communication Engineering (Rail Engineering) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,20881,25411,B.Tech in Electronics & Communication Engineering (Rail Engineering) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),23762,24873,B.Tech in Electronics & Communication Engineering (Rail Engineering) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,11287,12754,B.Tech in Electronics & Communication Engineering (Rail Engineering) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),12325,12325,B.Tech in Electronics & Communication Engineering (Rail Engineering) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,6649,7082,B.Tech in Electronics & Communication Engineering (Rail Engineering) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),7109,7109,B.Tech in Electronics & Communication Engineering (Rail Engineering) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Mechanical Engineering ( Rail Engineering) (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,58796,78762,B.Tech in Mechanical Engineering ( Rail Engineering) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Mechanical Engineering ( Rail Engineering) (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),65684,71496,B.Tech in Mechanical Engineering ( Rail Engineering) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Mechanical Engineering ( Rail Engineering) (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,11849,12358,B.Tech in Mechanical Engineering ( Rail Engineering) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Mechanical Engineering ( Rail Engineering) (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),11885,11885,B.Tech in Mechanical Engineering ( Rail Engineering) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Mechanical Engineering ( Rail Engineering) (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,27465,30591,B.Tech in Mechanical Engineering ( Rail Engineering) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Mechanical Engineering ( Rail Engineering) (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),25975,25975,B.Tech in Mechanical Engineering ( Rail Engineering) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Mechanical Engineering ( Rail Engineering) (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,11292,13755,B.Tech in Mechanical Engineering ( Rail Engineering) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Mechanical Engineering ( Rail Engineering) (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),11564,11564,B.Tech in Mechanical Engineering ( Rail Engineering) 
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Mechanical Engineering ( Rail Engineering) (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5898,6247,B.Tech in Mechanical Engineering ( Rail Engineering) 
CU Jharkhand,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,74203,91069,Civil Engineering 
CU Jharkhand,"Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,13244,14389,Civil Engineering 
CU Jharkhand,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,29862,31755,Civil Engineering 
CU Jharkhand,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,12471,14278,Civil Engineering 
CU Jharkhand,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3656,3656,Civil Engineering 
CU Jharkhand,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,63687,74114,Computer Science and Engineering 
CU Jharkhand,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,11549,11586,Computer Science and Engineering 
CU Jharkhand,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,23860,25509,Computer Science and Engineering 
CU Jharkhand,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,11441,12289,Computer Science and Engineering 
CU Jharkhand,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,6828,6828,Computer Science and Engineering 
CU Jharkhand,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,74569,85150,Electrical Engineering 
CU Jharkhand,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,12610,13210,Electrical Engineering 
CU Jharkhand,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,28697,30067,Electrical Engineering 
CU Jharkhand,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,13170,14201,Electrical Engineering 
CU Jharkhand,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,6981,6981,Electrical Engineering 
CU Jharkhand,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,89972,105884,Metallurgical and Materials Engineering 
CU Jharkhand,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,16796,16815,Metallurgical and Materials Engineering 
CU Jharkhand,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,36239,38934,Metallurgical and Materials Engineering 
CU Jharkhand,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,15570,15693,Metallurgical and Materials Engineering 
CU Jharkhand,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,7086,7086,Metallurgical and Materials Engineering 
"National Institute of Electronics and Information Technology, Ropar (Punjab)","B.Tech in CSE (AI and ML) (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,20522,50647,B.Tech in CSE (AI and ML) 
"National Institute of Electronics and Information Technology, Ropar (Punjab)","B.Tech in CSE (AI and ML) (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,1857,1857,B.Tech in CSE (AI and ML) 
